date,zone1,zone2,zone3
2012-11-27 04:00:00,0.158526,0.137713,0.638275
2012-11-27 05:00:00,0.123590,0.082470,0.518350
2012-11-27 06:00:00,0.019231,0.008988,0.011700
2012-11-27 07:00:00,0.012372,0.019818,0.011825
2012-11-27 08:00:00,0.070000,0.151984,0.093975
2012-11-27 09:00:00,0.023526,0.064737,0.034575
2012-11-27 10:00:00,0.000321,0.000385,0.000325
2012-11-27 11:00:00,0.000000,0.000000,0.000000
2012-11-27 12:00:00,0.000000,0.000000,0.000000
2012-11-27 13:00:00,0.000000,0.000000,0.000000
2012-11-27 14:00:00,0.000000,0.000000,0.000000
2012-11-27 15:00:00,0.000000,0.000000,0.000000
2012-11-27 16:00:00,0.000000,0.000000,0.000000
2012-11-27 17:00:00,0.000000,0.000000,0.000000
2012-11-27 18:00:00,0.000000,0.000000,0.000000
2012-11-27 19:00:00,0.001346,0.000486,0.001550
2012-11-27 20:00:00,0.059038,0.040364,0.046425
2012-11-27 21:00:00,0.127821,0.093968,0.166825
2012-11-27 22:00:00,0.217949,0.173219,0.186175
2012-11-27 23:00:00,0.128141,0.259555,0.191525
2012-11-28 00:00:00,0.217628,0.235101,0.315650
2012-11-28 01:00:00,0.211154,0.177227,0.247650
2012-11-28 02:00:00,0.241859,0.191255,0.270075
2012-11-28 03:00:00,0.367628,0.285951,0.342575
2012-11-28 04:00:00,0.446987,0.555243,0.412000
2012-11-28 05:00:00,0.421667,0.563320,0.332650
2012-11-28 06:00:00,0.261026,0.547692,0.185025
2012-11-28 07:00:00,0.108269,0.175344,0.128325
2012-11-28 08:00:00,0.040256,0.050891,0.086225
2012-11-28 09:00:00,0.013205,0.008543,0.022450
2012-11-28 10:00:00,0.000321,0.000000,0.000175
2012-11-28 11:00:00,0.000000,0.000000,0.000000
2012-11-28 12:00:00,0.000000,0.000000,0.000000
2012-11-28 13:00:00,0.000000,0.000000,0.000000
2012-11-28 14:00:00,0.000000,0.000000,0.000000
2012-11-28 15:00:00,0.000000,0.000000,0.000000
2012-11-28 16:00:00,0.000000,0.000000,0.000000
2012-11-28 17:00:00,0.000000,0.000000,0.000000
2012-11-28 18:00:00,0.000000,0.000000,0.000000
2012-11-28 19:00:00,0.000385,0.000951,0.000950
2012-11-28 20:00:00,0.020641,0.022571,0.059325
2012-11-28 21:00:00,0.079936,0.107874,0.120700
2012-11-28 22:00:00,0.326026,0.244717,0.504575
2012-11-28 23:00:00,0.664167,0.410547,0.720150
2012-11-29 00:00:00,0.747436,0.594939,0.816800
2012-11-29 01:00:00,0.768974,0.719919,0.875775
2012-11-29 02:00:00,0.712244,0.794696,0.861075
2012-11-29 03:00:00,0.682436,0.837206,0.829250
2012-11-29 04:00:00,0.578782,0.814332,0.748325
2012-11-29 05:00:00,0.423269,0.760789,0.600325
2012-11-29 06:00:00,0.217308,0.655182,0.394625
2012-11-29 07:00:00,0.075897,0.480911,0.171500
2012-11-29 08:00:00,0.037756,0.243543,0.040350
2012-11-29 09:00:00,0.014679,0.049008,0.014975
2012-11-29 10:00:00,0.000192,0.000000,0.000150
2012-11-29 11:00:00,0.000000,0.000000,0.000000
2012-11-29 12:00:00,0.000000,0.000000,0.000000
2012-11-29 13:00:00,0.000000,0.000000,0.000000
2012-11-29 14:00:00,0.000000,0.000000,0.000000
2012-11-29 15:00:00,0.000000,0.000000,0.000000
2012-11-29 16:00:00,0.000000,0.000000,0.000000
2012-11-29 17:00:00,0.000000,0.000000,0.000000
2012-11-29 18:00:00,0.000000,0.000000,0.000000
2012-11-29 19:00:00,0.001987,0.000000,0.002800
2012-11-29 20:00:00,0.052885,0.041741,0.062550
2012-11-29 21:00:00,0.219103,0.143462,0.268050
2012-11-29 22:00:00,0.374551,0.254190,0.416150
2012-11-29 23:00:00,0.287115,0.324413,0.318400
2012-11-30 00:00:00,0.410256,0.303785,0.353050
2012-11-30 01:00:00,0.499744,0.503219,0.491675
2012-11-30 02:00:00,0.724295,0.619109,0.551800
2012-11-30 03:00:00,0.655577,0.551154,0.558850
2012-11-30 04:00:00,0.385897,0.383117,0.379000
2012-11-30 05:00:00,0.339359,0.412146,0.328175
2012-11-30 06:00:00,0.273462,0.399534,0.304725
2012-11-30 07:00:00,0.139872,0.283988,0.149050
2012-11-30 08:00:00,0.071603,0.172186,0.084250
2012-11-30 09:00:00,0.017692,0.027915,0.025325
2012-11-30 10:00:00,0.000128,0.000000,0.000125
2012-11-30 11:00:00,0.000000,0.000000,0.000000
2012-11-30 12:00:00,0.000000,0.000000,0.000000
2012-11-30 13:00:00,0.000000,0.000000,0.000000
2012-11-30 14:00:00,0.000000,0.000000,0.000000
2012-11-30 15:00:00,0.000000,0.000000,0.000000
2012-11-30 16:00:00,0.000000,0.000000,0.000000
2012-11-30 17:00:00,0.000000,0.000000,0.000000
2012-11-30 18:00:00,0.000000,0.000000,0.000000
2012-11-30 19:00:00,0.000385,0.000000,0.002050
2012-11-30 20:00:00,0.017179,0.010870,0.012700
2012-11-30 21:00:00,0.160897,0.107490,0.161650
2012-11-30 22:00:00,0.420897,0.196721,0.491225
2012-11-30 23:00:00,0.363654,0.256680,0.679300
2012-12-01 00:00:00,0.509231,0.239089,0.603400
2012-12-01 01:00:00,0.723397,0.624393,0.723625
2012-12-01 02:00:00,0.563718,0.469089,0.653350
2012-12-01 03:00:00,0.238333,0.299676,0.300025
2012-12-01 04:00:00,0.291090,0.149231,0.202225
2012-12-01 05:00:00,0.287436,0.206964,0.150650
2012-12-01 06:00:00,0.111538,0.096235,0.112250
2012-12-01 07:00:00,0.118077,0.196883,0.156475
2012-12-01 08:00:00,0.059423,0.179899,0.068550
2012-12-01 09:00:00,0.012692,0.030000,0.023975
2012-12-01 10:00:00,0.000128,0.000000,0.000150
2012-12-01 11:00:00,0.000000,0.000000,0.000000
2012-12-01 12:00:00,0.000000,0.000000,0.000000
2012-12-01 13:00:00,0.000000,0.000000,0.000000
2012-12-01 14:00:00,0.000000,0.000000,0.000000
2012-12-01 15:00:00,0.000000,0.000000,0.000000
2012-12-01 16:00:00,0.000000,0.000000,0.000000
2012-12-01 17:00:00,0.000000,0.000000,0.000000
2012-12-01 18:00:00,0.000000,0.000000,0.000000
2012-12-01 19:00:00,0.000641,0.000000,0.000500
2012-12-01 20:00:00,0.033013,0.024960,0.057900
2012-12-01 21:00:00,0.248269,0.067632,0.309025
2012-12-01 22:00:00,0.446474,0.199352,0.547725
2012-12-01 23:00:00,0.277628,0.366053,0.741450
2012-12-02 00:00:00,0.707244,0.600547,0.778800
2012-12-02 01:00:00,0.727179,0.726579,0.878250
2012-12-02 02:00:00,0.655577,0.892267,0.897675
2012-12-02 03:00:00,0.648141,0.904858,0.878400
2012-12-02 04:00:00,0.658654,0.665202,0.807175
2012-12-02 05:00:00,0.385385,0.455628,0.631975
2012-12-02 06:00:00,0.250962,0.711235,0.435950
2012-12-02 07:00:00,0.078205,0.527085,0.187725
2012-12-02 08:00:00,0.048462,0.305142,0.044475
2012-12-02 09:00:00,0.026282,0.078745,0.024475
2012-12-02 10:00:00,0.000577,0.000567,0.000475
2012-12-02 11:00:00,0.000000,0.000000,0.000000
2012-12-02 12:00:00,0.000000,0.000000,0.000000
2012-12-02 13:00:00,0.000000,0.000000,0.000000
2012-12-02 14:00:00,0.000000,0.000000,0.000000
2012-12-02 15:00:00,0.000000,0.000000,0.000000
2012-12-02 16:00:00,0.000000,0.000000,0.000000
2012-12-02 17:00:00,0.000000,0.000000,0.000000
2012-12-02 18:00:00,0.000000,0.000000,0.000000
2012-12-02 19:00:00,0.000897,0.000000,0.000375
2012-12-02 20:00:00,0.020000,0.024555,0.025875
2012-12-02 21:00:00,0.076346,0.068806,0.105125
2012-12-02 22:00:00,0.235321,0.224676,0.333575
2012-12-02 23:00:00,0.664295,0.445182,0.772275
2012-12-03 00:00:00,0.801346,0.645607,0.889225
2012-12-03 01:00:00,0.836090,0.793340,0.937375
2012-12-03 02:00:00,0.816154,0.890870,0.942175
2012-12-03 03:00:00,0.745000,0.921215,0.894525
2012-12-03 04:00:00,0.589359,0.838219,0.761175
2012-12-03 05:00:00,0.435064,0.607955,0.572225
2012-12-03 06:00:00,0.260962,0.487490,0.399200
2012-12-03 07:00:00,0.125962,0.358259,0.220750
2012-12-03 08:00:00,0.052692,0.177045,0.090600
2012-12-03 09:00:00,0.016090,0.043057,0.025875
2012-12-03 10:00:00,0.000449,0.000000,0.000300
2012-12-03 11:00:00,0.000000,0.000000,0.000000
2012-12-03 12:00:00,0.000000,0.000000,0.000000
2012-12-03 13:00:00,0.000000,0.000000,0.000000
2012-12-03 14:00:00,0.000000,0.000000,0.000000
2012-12-03 15:00:00,0.000000,0.000000,0.000000
2012-12-03 16:00:00,0.000000,0.000000,0.000000
2012-12-03 17:00:00,0.000000,0.000000,0.000000
2012-12-03 18:00:00,0.000000,0.000000,0.000000
2012-12-03 19:00:00,0.002564,0.000951,0.003175
2012-12-03 20:00:00,0.031346,0.018502,0.112600
2012-12-03 21:00:00,0.297244,0.042308,0.377850
2012-12-03 22:00:00,0.615705,0.214494,0.618350
2012-12-03 23:00:00,0.730577,0.466275,0.803175
2012-12-04 00:00:00,0.843782,0.651134,0.903875
2012-12-04 01:00:00,0.877308,0.834919,0.979900
2012-12-04 02:00:00,0.865385,0.931640,0.972750
2012-12-04 03:00:00,0.700000,0.969960,0.609425
2012-12-04 04:00:00,0.412179,0.872389,0.334100
2012-12-04 05:00:00,0.447436,0.628482,0.277625
2012-12-04 06:00:00,0.255321,0.568482,0.182050
2012-12-04 07:00:00,0.077051,0.533097,0.102250
2012-12-04 08:00:00,0.042372,0.373421,0.052200
2012-12-04 09:00:00,0.016538,0.083239,0.017900
2012-12-04 10:00:00,0.000513,0.000101,0.000300
2012-12-04 11:00:00,0.000000,0.000000,0.000000
2012-12-04 12:00:00,0.000000,0.000000,0.000000
2012-12-04 13:00:00,0.000000,0.000000,0.000000
2012-12-04 14:00:00,0.000000,0.000000,0.000000
2012-12-04 15:00:00,0.000000,0.000000,0.000000
2012-12-04 16:00:00,0.000000,0.000000,0.000000
2012-12-04 17:00:00,0.000000,0.000000,0.000000
2012-12-04 18:00:00,0.000000,0.000000,0.000000
2012-12-04 19:00:00,0.001538,0.000668,0.001800
2012-12-04 20:00:00,0.033846,0.018401,0.031475
2012-12-04 21:00:00,0.282308,0.044413,0.186650
2012-12-04 22:00:00,0.621603,0.215729,0.619450
2012-12-04 23:00:00,0.589872,0.422308,0.854375
2012-12-05 00:00:00,0.786859,0.651943,0.791900
2012-12-05 01:00:00,0.710385,0.628300,0.647500
2012-12-05 02:00:00,0.828590,0.646316,0.530975
2012-12-05 03:00:00,0.790128,0.809696,0.567050
2012-12-05 04:00:00,0.656026,0.691032,0.531525
2012-12-05 05:00:00,0.490256,0.784413,0.378950
2012-12-05 06:00:00,0.260962,0.553522,0.399975
2012-12-05 07:00:00,0.128013,0.373583,0.197875
2012-12-05 08:00:00,0.063269,0.166397,0.051400
2012-12-05 09:00:00,0.015962,0.054271,0.017250
2012-12-05 10:00:00,0.000641,0.000223,0.000525
2012-12-05 11:00:00,0.000000,0.000000,0.000000
2012-12-05 12:00:00,0.000000,0.000000,0.000000
2012-12-05 13:00:00,0.000000,0.000000,0.000000
2012-12-05 14:00:00,0.000000,0.000000,0.000000
2012-12-05 15:00:00,0.000000,0.000000,0.000000
2012-12-05 16:00:00,0.000000,0.000000,0.000000
2012-12-05 17:00:00,0.000000,0.000000,0.000000
2012-12-05 18:00:00,0.000000,0.000000,0.000000
2012-12-05 19:00:00,0.002885,0.001255,0.003150
2012-12-05 20:00:00,0.034423,0.021113,0.113550
2012-12-05 21:00:00,0.289295,0.043968,0.382075
2012-12-05 22:00:00,0.600192,0.201802,0.625200
2012-12-05 23:00:00,0.728205,0.443097,0.793775
2012-12-06 00:00:00,0.797500,0.633947,0.886475
2012-12-06 01:00:00,0.838013,0.778522,0.923075
2012-12-06 02:00:00,0.801859,0.861518,0.927325
2012-12-06 03:00:00,0.736346,0.888887,0.884675
2012-12-06 04:00:00,0.615000,0.875951,0.788275
2012-12-06 05:00:00,0.455962,0.816660,0.640475
2012-12-06 06:00:00,0.242821,0.701579,0.387850
2012-12-06 07:00:00,0.068462,0.514798,0.194500
2012-12-06 08:00:00,0.058846,0.240992,0.070800
2012-12-06 09:00:00,0.023462,0.078623,0.024850
2012-12-06 10:00:00,0.000385,0.000020,0.000375
2012-12-06 11:00:00,0.000000,0.000000,0.000000
2012-12-06 12:00:00,0.000000,0.000000,0.000000
2012-12-06 13:00:00,0.000000,0.000000,0.000000
2012-12-06 14:00:00,0.000000,0.000000,0.000000
2012-12-06 15:00:00,0.000000,0.000000,0.000000
2012-12-06 16:00:00,0.000000,0.000000,0.000000
2012-12-06 17:00:00,0.000000,0.000000,0.000000
2012-12-06 18:00:00,0.000000,0.000000,0.000000
2012-12-06 19:00:00,0.005577,0.004433,0.005800
2012-12-06 20:00:00,0.050897,0.028907,0.102775
2012-12-06 21:00:00,0.243654,0.122874,0.383625
2012-12-06 22:00:00,0.400577,0.258846,0.495125
2012-12-06 23:00:00,0.418269,0.375162,0.465925
2012-12-07 00:00:00,0.543846,0.358603,0.603625
2012-12-07 01:00:00,0.316538,0.329656,0.455175
2012-12-07 02:00:00,0.235833,0.263381,0.421900
2012-12-07 03:00:00,0.325577,0.437308,0.472475
2012-12-07 04:00:00,0.520128,0.636235,0.612525
2012-12-07 05:00:00,0.408846,0.313158,0.254500
2012-12-07 06:00:00,0.126987,0.132551,0.184625
2012-12-07 07:00:00,0.119359,0.187955,0.141100
2012-12-07 08:00:00,0.094231,0.255870,0.136250
2012-12-07 09:00:00,0.022372,0.044676,0.019650
2012-12-07 10:00:00,0.000513,0.000000,0.000300
2012-12-07 11:00:00,0.000000,0.000000,0.000000
2012-12-07 12:00:00,0.000000,0.000000,0.000000
2012-12-07 13:00:00,0.000000,0.000000,0.000000
2012-12-07 14:00:00,0.000000,0.000000,0.000000
2012-12-07 15:00:00,0.000000,0.000000,0.000000
2012-12-07 16:00:00,0.000000,0.000000,0.000000
2012-12-07 17:00:00,0.000000,0.000000,0.000000
2012-12-07 18:00:00,0.000000,0.000000,0.000000
2012-12-07 19:00:00,0.003077,0.000709,0.002975
2012-12-07 20:00:00,0.038718,0.029474,0.102775
2012-12-07 21:00:00,0.264103,0.054332,0.345850
2012-12-07 22:00:00,0.557628,0.189231,0.565150
2012-12-07 23:00:00,0.688846,0.407429,0.732850
2012-12-08 00:00:00,0.764487,0.603725,0.843600
2012-12-08 01:00:00,0.787821,0.754312,0.868725
2012-12-08 02:00:00,0.770385,0.830243,0.895750
2012-12-08 03:00:00,0.679551,0.876579,0.850000
2012-12-08 04:00:00,0.556923,0.610445,0.658025
2012-12-08 05:00:00,0.355577,0.388745,0.342800
2012-12-08 06:00:00,0.261667,0.597085,0.371850
2012-12-08 07:00:00,0.084679,0.363421,0.199150
2012-12-08 08:00:00,0.052628,0.276437,0.058625
2012-12-08 09:00:00,0.025000,0.056478,0.016950
2012-12-08 10:00:00,0.000513,0.000101,0.000475
2012-12-08 11:00:00,0.000000,0.000000,0.000000
2012-12-08 12:00:00,0.000000,0.000000,0.000000
2012-12-08 13:00:00,0.000000,0.000000,0.000000
2012-12-08 14:00:00,0.000000,0.000000,0.000000
2012-12-08 15:00:00,0.000000,0.000000,0.000000
2012-12-08 16:00:00,0.000000,0.000000,0.000000
2012-12-08 17:00:00,0.000000,0.000000,0.000000
2012-12-08 18:00:00,0.000000,0.000000,0.000000
2012-12-08 19:00:00,0.000513,0.000263,0.000600
2012-12-08 20:00:00,0.025897,0.026903,0.055900
2012-12-08 21:00:00,0.267372,0.094008,0.351850
2012-12-08 22:00:00,0.528397,0.183664,0.561300
2012-12-08 23:00:00,0.660064,0.401984,0.733625
2012-12-09 00:00:00,0.753013,0.636134,0.792000
2012-12-09 01:00:00,0.783974,0.675344,0.921575
2012-12-09 02:00:00,0.756795,0.760972,0.943525
2012-12-09 03:00:00,0.718013,0.851437,0.745825
2012-12-09 04:00:00,0.518654,0.521356,0.508825
2012-12-09 05:00:00,0.252564,0.376215,0.130775
2012-12-09 06:00:00,0.185000,0.202834,0.104750
2012-12-09 07:00:00,0.054295,0.045709,0.062775
2012-12-09 08:00:00,0.020833,0.017591,0.021975
2012-12-09 09:00:00,0.006218,0.002287,0.006700
2012-12-09 10:00:00,0.000128,0.000000,0.000150
2012-12-09 11:00:00,0.000000,0.000000,0.000000
2012-12-09 12:00:00,0.000000,0.000000,0.000000
2012-12-09 13:00:00,0.000000,0.000000,0.000000
2012-12-09 14:00:00,0.000000,0.000000,0.000000
2012-12-09 15:00:00,0.000000,0.000000,0.000000
2012-12-09 16:00:00,0.000000,0.000000,0.000000
2012-12-09 17:00:00,0.000000,0.000000,0.000000
2012-12-09 18:00:00,0.000000,0.000000,0.000000
2012-12-09 19:00:00,0.000321,0.000142,0.001000
2012-12-09 20:00:00,0.016218,0.024676,0.060950
2012-12-09 21:00:00,0.075897,0.112652,0.098700
2012-12-09 22:00:00,0.112885,0.202632,0.191425
2012-12-09 23:00:00,0.155833,0.233725,0.249450
2012-12-10 00:00:00,0.135577,0.233765,0.299200
2012-12-10 01:00:00,0.246346,0.267429,0.436500
2012-12-10 02:00:00,0.498590,0.410445,0.442300
2012-12-10 03:00:00,0.595705,0.603421,0.427450
2012-12-10 04:00:00,0.489295,0.607328,0.449925
2012-12-10 05:00:00,0.458846,0.621579,0.470775
2012-12-10 06:00:00,0.253590,0.418988,0.378325
2012-12-10 07:00:00,0.113141,0.236417,0.208600
2012-12-10 08:00:00,0.053333,0.071822,0.095375
2012-12-10 09:00:00,0.014679,0.013441,0.019325
2012-12-10 10:00:00,0.000385,0.000000,0.000300
2012-12-10 11:00:00,0.000000,0.000000,0.000000
2012-12-10 12:00:00,0.000000,0.000000,0.000000
2012-12-10 13:00:00,0.000000,0.000000,0.000000
2012-12-10 14:00:00,0.000000,0.000000,0.000000
2012-12-10 15:00:00,0.000000,0.000000,0.000000
2012-12-10 16:00:00,0.000000,0.000000,0.000000
2012-12-10 17:00:00,0.000000,0.000000,0.000000
2012-12-10 18:00:00,0.000000,0.000000,0.000000
2012-12-10 19:00:00,0.000449,0.000081,0.001100
2012-12-10 20:00:00,0.046538,0.040020,0.051725
2012-12-10 21:00:00,0.133590,0.118644,0.131750
2012-12-10 22:00:00,0.230705,0.180607,0.193475
2012-12-10 23:00:00,0.436538,0.269251,0.293500
2012-12-11 00:00:00,0.623718,0.451741,0.562675
2012-12-11 01:00:00,0.719936,0.590405,0.712575
2012-12-11 02:00:00,0.578269,0.521235,0.860800
2012-12-11 03:00:00,0.600256,0.611802,0.750825
2012-12-11 04:00:00,0.488269,0.686275,0.846000
2012-12-11 05:00:00,0.508462,0.741700,0.674775
2012-12-11 06:00:00,0.289167,0.664413,0.452975
2012-12-11 07:00:00,0.105769,0.526923,0.211100
2012-12-11 08:00:00,0.047756,0.305263,0.047975
2012-12-11 09:00:00,0.019615,0.076093,0.019400
2012-12-11 10:00:00,0.000897,0.000547,0.001000
2012-12-11 11:00:00,0.000000,0.000000,0.000000
2012-12-11 12:00:00,0.000000,0.000000,0.000000
2012-12-11 13:00:00,0.000000,0.000000,0.000000
2012-12-11 14:00:00,0.000000,0.000000,0.000000
2012-12-11 15:00:00,0.000000,0.000000,0.000000
2012-12-11 16:00:00,0.000000,0.000000,0.000000
2012-12-11 17:00:00,0.000000,0.000000,0.000000
2012-12-11 18:00:00,0.000000,0.000000,0.000000
2012-12-11 19:00:00,0.000321,0.000000,0.000475
2012-12-11 20:00:00,0.027051,0.018300,0.028125
2012-12-11 21:00:00,0.093269,0.092854,0.088275
2012-12-11 22:00:00,0.215769,0.211903,0.234225
2012-12-11 23:00:00,0.310128,0.271619,0.289275
2012-12-12 00:00:00,0.622628,0.389514,0.635425
2012-12-12 01:00:00,0.701859,0.605486,0.494900
2012-12-12 02:00:00,0.622372,0.508178,0.702375
2012-12-12 03:00:00,0.697821,0.736842,0.797475
2012-12-12 04:00:00,0.539295,0.847895,0.791125
2012-12-12 05:00:00,0.342885,0.630121,0.595925
2012-12-12 06:00:00,0.320577,0.677591,0.378175
2012-12-12 07:00:00,0.056923,0.519109,0.124575
2012-12-12 08:00:00,0.038590,0.240223,0.065000
2012-12-12 09:00:00,0.018077,0.050142,0.026375
2012-12-12 10:00:00,0.000769,0.000061,0.000700
2012-12-12 11:00:00,0.000000,0.000000,0.000000
2012-12-12 12:00:00,0.000000,0.000000,0.000000
2012-12-12 13:00:00,0.000000,0.000000,0.000000
2012-12-12 14:00:00,0.000000,0.000000,0.000000
2012-12-12 15:00:00,0.000000,0.000000,0.000000
2012-12-12 16:00:00,0.000000,0.000000,0.000000
2012-12-12 17:00:00,0.000000,0.000000,0.000000
2012-12-12 18:00:00,0.000000,0.000000,0.000000
2012-12-12 19:00:00,0.001154,0.000283,0.001550
2012-12-12 20:00:00,0.038654,0.033219,0.047450
2012-12-12 21:00:00,0.264679,0.044474,0.327600
2012-12-12 22:00:00,0.551667,0.177713,0.561950
2012-12-12 23:00:00,0.677115,0.401397,0.731375
2012-12-13 00:00:00,0.754679,0.595688,0.832575
2012-12-13 01:00:00,0.782500,0.735729,0.884650
2012-12-13 02:00:00,0.584231,0.486964,0.889975
2012-12-13 03:00:00,0.598013,0.786437,0.627550
2012-12-13 04:00:00,0.466859,0.646802,0.434300
2012-12-13 05:00:00,0.393782,0.807733,0.287925
2012-12-13 06:00:00,0.226987,0.348441,0.367200
2012-12-13 07:00:00,0.119679,0.346903,0.185925
2012-12-13 08:00:00,0.039744,0.351012,0.063600
2012-12-13 09:00:00,0.013205,0.057753,0.020575
2012-12-13 10:00:00,0.000513,0.000061,0.000325
2012-12-13 11:00:00,0.000000,0.000000,0.000000
2012-12-13 12:00:00,0.000000,0.000000,0.000000
2012-12-13 13:00:00,0.000000,0.000000,0.000000
2012-12-13 14:00:00,0.000000,0.000000,0.000000
2012-12-13 15:00:00,0.000000,0.000000,0.000000
2012-12-13 16:00:00,0.000000,0.000000,0.000000
2012-12-13 17:00:00,0.000000,0.000000,0.000000
2012-12-13 18:00:00,0.000000,0.000000,0.000000
2012-12-13 19:00:00,0.000256,0.000000,0.000125
2012-12-13 20:00:00,0.015128,0.012470,0.010075
2012-12-13 21:00:00,0.069744,0.055567,0.068300
2012-12-13 22:00:00,0.102885,0.103421,0.138225
2012-12-13 23:00:00,0.202372,0.208117,0.163225
2012-12-14 00:00:00,0.127564,0.117024,0.108375
2012-12-14 01:00:00,0.163397,0.229717,0.272800
2012-12-14 02:00:00,0.428654,0.356255,0.470775
2012-12-14 03:00:00,0.340000,0.375648,0.324550
2012-12-14 04:00:00,0.239487,0.214534,0.206300
2012-12-14 05:00:00,0.142885,0.103219,0.125125
2012-12-14 06:00:00,0.101474,0.062510,0.075600
2012-12-14 07:00:00,0.099167,0.021741,0.020350
2012-12-14 08:00:00,0.016859,0.014798,0.017675
2012-12-14 09:00:00,0.002500,0.002632,0.006700
2012-12-14 10:00:00,0.000128,0.000000,0.000125
2012-12-14 11:00:00,0.000000,0.000000,0.000000
2012-12-14 12:00:00,0.000000,0.000000,0.000000
2012-12-14 13:00:00,0.000000,0.000000,0.000000
2012-12-14 14:00:00,0.000000,0.000000,0.000000
2012-12-14 15:00:00,0.000000,0.000000,0.000000
2012-12-14 16:00:00,0.000000,0.000000,0.000000
2012-12-14 17:00:00,0.000000,0.000000,0.000000
2012-12-14 18:00:00,0.000000,0.000000,0.000000
2012-12-14 19:00:00,0.000321,0.000000,0.000225
2012-12-14 20:00:00,0.019423,0.007672,0.012525
2012-12-14 21:00:00,0.053462,0.042470,0.087800
2012-12-14 22:00:00,0.122692,0.170283,0.174450
2012-12-14 23:00:00,0.323590,0.254251,0.201200
2012-12-15 00:00:00,0.329615,0.239211,0.306875
2012-12-15 01:00:00,0.207885,0.205223,0.233400
2012-12-15 02:00:00,0.290064,0.284534,0.322400
2012-12-15 03:00:00,0.179615,0.240385,0.325500
2012-12-15 04:00:00,0.216603,0.158016,0.146150
2012-12-15 05:00:00,0.158397,0.208462,0.292325
2012-12-15 06:00:00,0.194359,0.226316,0.267800
2012-12-15 07:00:00,0.074038,0.087753,0.072400
2012-12-15 08:00:00,0.031090,0.030668,0.018575
2012-12-15 09:00:00,0.023141,0.058866,0.053350
2012-12-15 10:00:00,0.000513,0.000283,0.000300
2012-12-15 11:00:00,0.000000,0.000000,0.000000
2012-12-15 12:00:00,0.000000,0.000000,0.000000
2012-12-15 13:00:00,0.000000,0.000000,0.000000
2012-12-15 14:00:00,0.000000,0.000000,0.000000
2012-12-15 15:00:00,0.000000,0.000000,0.000000
2012-12-15 16:00:00,0.000000,0.000000,0.000000
2012-12-15 17:00:00,0.000000,0.000000,0.000000
2012-12-15 18:00:00,0.000000,0.000000,0.000000
2012-12-15 19:00:00,0.000833,0.000081,0.001425
2012-12-15 20:00:00,0.029038,0.020243,0.013225
2012-12-15 21:00:00,0.263910,0.069514,0.192700
2012-12-15 22:00:00,0.493077,0.211498,0.478850
2012-12-15 23:00:00,0.662821,0.339474,0.490025
2012-12-16 00:00:00,0.525897,0.470587,0.533875
2012-12-16 01:00:00,0.535192,0.727976,0.572675
2012-12-16 02:00:00,0.691538,0.824413,0.560475
2012-12-16 03:00:00,0.594295,0.745121,0.700100
2012-12-16 04:00:00,0.564679,0.803138,0.551550
2012-12-16 05:00:00,0.452885,0.816154,0.426425
2012-12-16 06:00:00,0.260513,0.574069,0.371500
2012-12-16 07:00:00,0.151859,0.356579,0.227275
2012-12-16 08:00:00,0.080897,0.144939,0.111675
2012-12-16 09:00:00,0.022885,0.034615,0.031100
2012-12-16 10:00:00,0.000641,0.000121,0.000700
2012-12-16 11:00:00,0.000000,0.000000,0.000000
2012-12-16 12:00:00,0.000000,0.000000,0.000000
2012-12-16 13:00:00,0.000000,0.000000,0.000000
2012-12-16 14:00:00,0.000000,0.000000,0.000000
2012-12-16 15:00:00,0.000000,0.000000,0.000000
2012-12-16 16:00:00,0.000000,0.000000,0.000000
2012-12-16 17:00:00,0.000000,0.000000,0.000000
2012-12-16 18:00:00,0.000000,0.000000,0.000000
2012-12-16 19:00:00,0.000256,0.000000,0.000275
2012-12-16 20:00:00,0.013846,0.018381,0.070350
2012-12-16 21:00:00,0.076603,0.126093,0.141700
2012-12-16 22:00:00,0.126154,0.241417,0.207950
2012-12-16 23:00:00,0.447372,0.235972,0.256950
2012-12-17 00:00:00,0.315705,0.504433,0.321875
2012-12-17 01:00:00,0.714551,0.512672,0.672400
2012-12-17 02:00:00,0.576410,0.891154,0.710925
2012-12-17 03:00:00,0.670256,0.773482,0.649800
2012-12-17 04:00:00,0.539487,0.662652,0.752800
2012-12-17 05:00:00,0.472436,0.762166,0.602150
2012-12-17 06:00:00,0.263974,0.394777,0.340325
2012-12-17 07:00:00,0.081667,0.306538,0.211525
2012-12-17 08:00:00,0.049038,0.200081,0.088525
2012-12-17 09:00:00,0.019551,0.074291,0.019525
2012-12-17 10:00:00,0.001218,0.000810,0.001225
2012-12-17 11:00:00,0.000000,0.000000,0.000000
2012-12-17 12:00:00,0.000000,0.000000,0.000000
2012-12-17 13:00:00,0.000000,0.000000,0.000000
2012-12-17 14:00:00,0.000000,0.000000,0.000000
2012-12-17 15:00:00,0.000000,0.000000,0.000000
2012-12-17 16:00:00,0.000000,0.000000,0.000000
2012-12-17 17:00:00,0.000000,0.000000,0.000000
2012-12-17 18:00:00,0.000000,0.000000,0.000000
2012-12-17 19:00:00,0.001795,0.000364,0.002100
2012-12-17 20:00:00,0.045192,0.033401,0.094150
2012-12-17 21:00:00,0.264295,0.078360,0.343625
2012-12-17 22:00:00,0.559615,0.185081,0.513225
